Animal ID,Name_in,DateTime_in,MonthYear_in,Found Location,Intake Type,Intake Condition,Animal Type_in,Sex upon Intake,Age upon Intake,Breed_in,Color_in,Name_out,DateTime_out,MonthYear_out,Date of Birth,Outcome Type,Outcome Subtype,Animal Type_out,Sex upon Outcome,Age upon Outcome,Breed_out,Color_out,shelter_time
A737543,*Barbarella,2016-10-31 12:09:00,10/31/2016 12:09:00 PM,1927 Willow Creek Dr in Austin (TX),Stray,Normal,Other,Intact Female,1 year,American Mix,White,*Barbarella,2017-01-14 17:20:00,01/14/2017 05:20:00 PM,10/31/2015,Adoption,,Other,Spayed Female,1 year,American Mix,White,75 days 05:11:00
A820843,*Wynken,2020-07-30 13:07:00,07/30/2020 01:07:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,1 year,Guinea Pig,Brown/White,*Wynken,2020-08-07 08:08:00,08/07/2020 08:08:00 AM,07/30/2019,Adoption,Foster,Other,Unknown,1 year,Guinea Pig,Brown/White,7 days 19:01:00
A736119,*Pipkin,2016-10-04 16:38:00,10/04/2016 04:38:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1 year,Rex Mix,White,*Pipkin,2016-11-17 16:32:00,11/17/2016 04:32:00 PM,01/04/2015,Adoption,,Other,Neutered Male,1 year,Rex Mix,White,43 days 23:54:00
A721152,*Bigwig,2016-02-22 13:33:00,02/22/2016 01:33:00 PM,7201 Wood Hollow Dr in Austin (TX),Stray,Normal,Other,Neutered Male,1 year,Rabbit Sh,White,*Bigwig,2016-06-09 13:26:00,06/09/2016 01:26:00 PM,02/22/2015,Adoption,,Other,Neutered Male,1 year,Rabbit Sh,White,107 days 23:53:00
A786233,*Willow,2018-12-19 18:20:00,12/19/2018 06:20:00 PM,1701 Clayton Lane in Austin (TX),Stray,Normal,Other,Neutered Male,1 year,Flemish Giant Mix,Brown,*Willow,2019-02-23 12:40:00,02/23/2019 12:40:00 PM,12/19/2017,Adoption,,Other,Neutered Male,1 year,Flemish Giant Mix,Brown,65 days 18:20:00
A755829,*Maui,2017-08-09 14:09:00,08/09/2017 02:09:00 PM,5704 Parkwood Drive in Austin (TX),Owner Surrender,Normal,Other,Neutered Male,5 years,Netherlnd Dwarf Mix,Brown/White,*Maui,2017-09-23 17:23:00,09/23/2017 05:23:00 PM,08/09/2012,Adoption,,Other,Neutered Male,5 years,Netherlnd Dwarf Mix,Brown/White,45 days 03:14:00
A744178,*Shirley,2017-02-24 15:05:00,02/24/2017 03:05:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,2 years,Harlequin Mix,Orange/Black,*Shirley,2017-03-29 18:34:00,03/29/2017 06:34:00 PM,02/24/2015,Adoption,,Other,Spayed Female,2 years,Harlequin Mix,Orange/Black,33 days 03:29:00
A776905,Jack Jack,2018-07-20 16:48:00,07/20/2018 04:48:00 PM,1109 South Pleasant Valley in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Guinea Pig,Black/White,Jack Jack,2018-07-31 15:20:00,07/31/2018 03:20:00 PM,07/20/2017,Adoption,,Other,Intact Male,1 year,Guinea Pig,Black/White,10 days 22:32:00
A806679,Maximus,2019-10-14 11:58:00,10/14/2019 11:58:00 AM,1208 East St Johns in Austin (TX),Stray,Normal,Other,Intact Male,6 months,American,Brown,Maximus,2019-11-08 18:40:00,11/08/2019 06:40:00 PM,04/14/2019,Adoption,,Other,Neutered Male,6 months,American,Brown,25 days 06:42:00
A766048,Cookie,2018-02-01 11:10:00,02/01/2018 11:10:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Britannia Petit Mix,White/Gray,Cookie,2018-02-18 14:35:00,02/18/2018 02:35:00 PM,08/01/2015,Adoption,,Other,Neutered Male,2 years,Britannia Petit Mix,White/Gray,17 days 03:25:00
A813437,Bobby Brown,2020-02-10 13:40:00,02/10/2020 01:40:00 PM,909 Markham Lane in Austin (TX),Stray,Normal,Other,Unknown,4 years,Rabbit Sh,Black,Bobby Brown,2020-02-16 12:37:00,02/16/2020 12:37:00 PM,02/10/2016,Adoption,,Other,Unknown,4 years,Rabbit Sh,Black,5 days 22:57:00
A786091,*Magnolia,2018-12-16 16:36:00,12/16/2018 04:36:00 PM,1601 East Slaughter in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Californian Mix,White/Black,*Magnolia,2019-02-01 13:19:00,02/01/2019 01:19:00 PM,12/16/2017,Adoption,,Other,Spayed Female,1 year,Californian Mix,White/Black,46 days 20:43:00
A776075,Faye Bunaway,2018-07-08 14:13:00,07/08/2018 02:13:00 PM,6001 Westcreek Drive in Austin (TX),Stray,Normal,Other,Intact Female,9 months,Californian Mix,White/Black,Faye Bunaway,2018-12-14 13:04:00,12/14/2018 01:04:00 PM,09/27/2017,Adoption,,Other,Spayed Female,1 year,Californian Mix,White/Black,158 days 22:51:00
A818333,,2020-06-05 15:22:00,06/05/2020 03:22:00 PM,5720 Palo Blanco Lane in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Guinea Pig,Brown/White,,2020-06-15 18:19:00,06/15/2020 06:19:00 PM,06/05/2018,Adoption,,Other,Intact Male,2 years,Guinea Pig,Brown/White,10 days 02:57:00
A771526,Milquetoast,2018-05-06 12:20:00,05/06/2018 12:20:00 PM,Manor (TX),Owner Surrender,Normal,Other,Intact Male,7 months,Californian Mix,White/Gray,Milquetoast,2018-07-30 14:58:00,07/30/2018 02:58:00 PM,09/06/2017,Adoption,,Other,Neutered Male,10 months,Californian Mix,White/Gray,85 days 02:38:00
A734233,,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Spayed Female,6 months,Rabbit Sh Mix,White/Black,,2016-09-18 10:37:00,09/18/2016 10:37:00 AM,03/03/2016,Adoption,,Other,Spayed Female,6 months,Rabbit Sh Mix,White/Black,14 days 22:33:00
A748186,Fruity,2017-04-30 14:28:00,04/30/2017 02:28:00 PM,1020 E 45Th St in Austin (TX),Owner Surrender,Normal,Other,Spayed Female,9 months,Cinnamon Mix,Brown,Fruity,2017-05-05 15:01:00,05/05/2017 03:01:00 PM,06/30/2016,Adoption,,Other,Spayed Female,10 months,Cinnamon Mix,Brown,5 days 00:33:00
A803220,Snuggles,2019-08-29 11:38:00,08/29/2019 11:38:00 AM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Guinea Pig,White/Black,Snuggles,2019-09-10 13:49:00,09/10/2019 01:49:00 PM,06/29/2018,Adoption,,Other,Intact Female,1 year,Guinea Pig,White/Black,12 days 02:11:00
A728797,Draco,2016-06-08 16:55:00,06/08/2016 04:55:00 PM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,6 years,Ferret Mix,White,Draco,2016-06-18 11:59:00,06/18/2016 11:59:00 AM,06/08/2010,Adoption,,Other,Neutered Male,6 years,Ferret Mix,White,9 days 19:04:00
A744177,*Laverne,2017-02-24 15:05:00,02/24/2017 03:05:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,2 years,Harlequin Mix,Orange/Gray,*Laverne,2017-03-29 18:33:00,03/29/2017 06:33:00 PM,02/24/2015,Adoption,,Other,Spayed Female,2 years,Harlequin Mix,Orange/Gray,33 days 03:28:00
A772128,Tela,2018-05-14 18:05:00,05/14/2018 06:05:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,3 years,Prairie Dog Mix,Brown,Tela,2018-05-18 14:28:00,05/18/2018 02:28:00 PM,05/14/2015,Adoption,,Other,Intact Female,3 years,Prairie Dog Mix,Brown,3 days 20:23:00
A743187,Kailo,2017-02-05 14:17:00,02/05/2017 02:17:00 PM,1902 Dumaine Cir in Austin (TX),Stray,Normal,Other,Intact Male,2 months,English Spot Mix,Black/White,Kailo,2017-02-11 13:06:00,02/11/2017 01:06:00 PM,11/08/2016,Adoption,,Other,Intact Male,3 months,English Spot Mix,Black/White,5 days 22:49:00
A759351,*Dustin,2017-09-30 17:43:00,09/30/2017 05:43:00 PM,Huntleigh Circle And Craigwood Drive in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian Mix,White/Gray,*Dustin,2017-11-08 17:17:00,11/08/2017 05:17:00 PM,09/30/2016,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Gray,38 days 23:34:00
A771527,Pumpkin,2018-09-15 13:47:00,09/15/2018 01:47:00 PM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,1 year,Californian Mix,White/Gray,Pumpkin,2018-07-18 16:27:00,07/18/2018 04:27:00 PM,09/06/2017,Adoption,,Other,Neutered Male,10 months,Californian Mix,White/Gray,-59 days +02:40:00
A771527,Pumpkin,2018-09-15 13:47:00,09/15/2018 01:47:00 PM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,1 year,Californian Mix,White/Gray,Pumpkin,2019-01-10 12:51:00,01/10/2019 12:51:00 PM,09/06/2017,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Gray,116 days 23:04:00
A771527,Pumpkin,2018-05-06 12:20:00,05/06/2018 12:20:00 PM,Manor (TX),Owner Surrender,Normal,Other,Intact Male,7 months,Californian Mix,White/Gray,Pumpkin,2018-07-18 16:27:00,07/18/2018 04:27:00 PM,09/06/2017,Adoption,,Other,Neutered Male,10 months,Californian Mix,White/Gray,73 days 04:07:00
A771527,Pumpkin,2018-05-06 12:20:00,05/06/2018 12:20:00 PM,Manor (TX),Owner Surrender,Normal,Other,Intact Male,7 months,Californian Mix,White/Gray,Pumpkin,2019-01-10 12:51:00,01/10/2019 12:51:00 PM,09/06/2017,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Gray,249 days 00:31:00
A743926,*Basil,2017-02-19 17:58:00,02/19/2017 05:58:00 PM,85 Trinity in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian Mix,White/Black,*Basil,2017-03-01 17:58:00,03/01/2017 05:58:00 PM,02/19/2016,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Black,10 days 00:00:00
A825699,Koda,2020-11-09 16:53:00,11/09/2020 04:53:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,6 years,Guinea Pig,Red/White,Koda,2020-11-10 18:13:00,11/10/2020 06:13:00 PM,11/09/2014,Adoption,,Other,Intact Male,6 years,Guinea Pig,Red/White,1 days 01:20:00
A804425,Monichy,2019-09-14 15:14:00,09/14/2019 03:14:00 PM,Travis (TX),Owner Surrender,Normal,Other,Intact Male,3 months,Rat,White/Brown,Monichy,2019-09-18 18:08:00,09/18/2019 06:08:00 PM,06/01/2019,Adoption,,Other,Intact Male,3 months,Rat,White/Brown,4 days 02:54:00
A795179,*Elsa,2019-05-20 15:44:00,05/20/2019 03:44:00 PM,8921Milton Lease Drive in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh,White/Tan,*Elsa,2019-06-07 18:58:00,06/07/2019 06:58:00 PM,05/17/2018,Adoption,,Other,Spayed Female,1 year,Rabbit Sh,White/Tan,18 days 03:14:00
A811313,,2019-12-31 23:17:00,12/31/2019 11:17:00 PM,2100 Rabb in Austin (TX),Stray,Normal,Other,Unknown,1 year,Ferret,Black/White,,2020-01-04 12:49:00,01/04/2020 12:49:00 PM,12/31/2018,Adoption,,Other,Unknown,1 year,Ferret,Black/White,3 days 13:32:00
A798222,Niblet,2019-06-23 12:32:00,06/23/2019 12:32:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,1 year,Guinea Pig,Tricolor,Niblet,2019-06-23 17:24:00,06/23/2019 05:24:00 PM,12/23/2017,Adoption,,Other,Unknown,1 year,Guinea Pig,Tricolor,0 days 04:52:00
A730662,,2016-07-08 11:00:00,07/08/2016 11:00:00 AM,2504 New York Dr in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rex Mix,White/Black,,2016-07-21 10:14:00,07/21/2016 10:14:00 AM,07/08/2015,Adoption,,Other,Neutered Male,1 year,Rex Mix,White/Black,12 days 23:14:00
A769261,,2018-04-02 13:27:00,04/02/2018 01:27:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,1 year,Cold Water Mix,Gold,,2018-05-08 12:29:00,05/08/2018 12:29:00 PM,04/02/2017,Adoption,Foster,Other,Unknown,1 year,Cold Water Mix,Gold,35 days 23:02:00
A718925,Foo Foo,2016-01-09 12:41:00,01/09/2016 12:41:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,1 year,Hotot Mix,White/Black,Foo Foo,2016-03-08 19:01:00,03/08/2016 07:01:00 PM,01/09/2015,Adoption,,Other,Spayed Female,1 year,Hotot Mix,White/Black,59 days 06:20:00
A805217,*Cornelius,2019-09-24 11:30:00,09/24/2019 11:30:00 AM,East 22Nd Street And Maple Avenue in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh,Gray,*Cornelius,2019-10-19 13:57:00,10/19/2019 01:57:00 PM,09/24/2018,Adoption,,Other,Spayed Female,1 year,Rabbit Sh,Gray,25 days 02:27:00
A777202,*Bunman,2018-07-24 17:22:00,07/24/2018 05:22:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,4 years,Havana Mix,Black,*Bunman,2018-08-08 12:36:00,08/08/2018 12:36:00 PM,07/24/2014,Adoption,,Other,Neutered Male,4 years,Havana Mix,Black,14 days 19:14:00
A795811,Buster,2019-05-24 18:43:00,05/24/2019 06:43:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Rabbit Sh,Seal Point,Buster,2019-06-07 17:35:00,06/07/2019 05:35:00 PM,11/24/2018,Adoption,,Other,Neutered Male,6 months,Rabbit Sh,Seal Point,13 days 22:52:00
A734242,Pearl,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Intact Female,3 months,Rabbit Sh Mix,White/Black,Pearl,2016-09-12 13:45:00,09/12/2016 01:45:00 PM,06/03/2016,Adoption,,Other,Intact Female,3 months,Rabbit Sh Mix,White/Black,9 days 01:41:00
A780597,Mozzarella,2018-09-17 13:20:00,09/17/2018 01:20:00 PM,3500 Greystone in Austin (TX),Public Assist,Normal,Other,Intact Female,3 months,Rat Mix,Black/White,Mozzarella,2018-09-28 19:17:00,09/28/2018 07:17:00 PM,06/11/2018,Adoption,,Other,Intact Female,3 months,Rat Mix,Black/White,11 days 05:57:00
A798102,*Keto,2019-06-21 14:47:00,06/21/2019 02:47:00 PM,122 Rockmont Drive in Austin (TX),Stray,Normal,Other,Intact Male,5 months,American Sable,Brown,*Keto,2019-07-05 17:28:00,07/05/2019 05:28:00 PM,12/21/2018,Adoption,,Other,Neutered Male,6 months,American Sable,Brown,14 days 02:41:00
A744190,*Mochi,2017-02-24 18:50:00,02/24/2017 06:50:00 PM,1044 Norwood Park Blvd in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh Mix,White/Brown,*Mochi,2017-03-08 21:27:00,03/08/2017 09:27:00 PM,02/24/2016,Adoption,,Other,Spayed Female,1 year,Rabbit Sh Mix,White/Brown,12 days 02:37:00
A825698,Mochi,2020-11-09 16:53:00,11/09/2020 04:53:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,6 years,Guinea Pig,Gray/White,Mochi,2020-11-10 18:12:00,11/10/2020 06:12:00 PM,11/09/2014,Adoption,,Other,Intact Male,6 years,Guinea Pig,Gray/White,1 days 01:19:00
A763122,*Aspen,2017-12-03 15:46:00,12/03/2017 03:46:00 PM,13359 Pond Springs in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Flemish Giant,Gray/Black,*Aspen,2018-01-14 15:41:00,01/14/2018 03:41:00 PM,12/03/2016,Adoption,,Other,Spayed Female,1 year,Flemish Giant,Gray/Black,41 days 23:55:00
A799114,*Oliver,2019-07-05 12:14:00,07/05/2019 12:14:00 PM,20708 Adobe in Travis (TX),Stray,Normal,Other,Intact Male,1 year,Netherlnd Dwarf,Blue,*Oliver,2019-08-24 17:28:00,08/24/2019 05:28:00 PM,07/05/2018,Adoption,,Other,Neutered Male,1 year,Netherlnd Dwarf,Blue,50 days 05:14:00
A681384,Lestat,2014-06-15 18:10:00,06/15/2014 06:10:00 PM,4106 N Lamar Blvd in Austin (TX),Stray,Normal,Other,Neutered Male,2 years,Ferret Mix,Black/Brown,Lestat,2014-06-20 13:10:00,06/20/2014 01:10:00 PM,06/15/2012,Adoption,Foster,Other,Neutered Male,2 years,Ferret Mix,Black/Brown,4 days 19:00:00
A756092,*Dandelion,2017-08-14 12:11:00,08/14/2017 12:11:00 PM,8622 Piney Creek Bend in Austin (TX),Stray,Normal,Other,Intact Female,5 months,Angora-English Mix,White/Brown,*Dandelion,2017-09-02 17:05:00,09/02/2017 05:05:00 PM,02/14/2017,Adoption,,Other,Intact Female,6 months,Angora-English Mix,White/Brown,19 days 04:54:00
A751019,Luna,2017-06-03 11:59:00,06/03/2017 11:59:00 AM,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Intact Female,2 weeks,Rabbit Sh Mix,Black,Luna,2017-09-02 14:29:00,09/02/2017 02:29:00 PM,05/19/2017,Adoption,Foster,Other,Intact Female,3 months,Rabbit Sh Mix,Black,91 days 02:30:00
A814785,,2020-03-05 18:18:00,03/05/2020 06:18:00 PM,902 Glazier Circle in Austin (TX),Stray,Normal,Other,Unknown,2 years,Rabbit Sh,Tortie,,2020-03-15 17:17:00,03/15/2020 05:17:00 PM,03/05/2018,Adoption,,Other,Unknown,2 years,Rabbit Sh,Tortie,9 days 22:59:00
A754809,,2017-07-25 11:16:00,07/25/2017 11:16:00 AM,10500 Lakeline Mall Dr #504 in Austin (TX),Public Assist,Normal,Other,Unknown,1 month,Tortoise Mix,Brown/Tan,,2017-08-03 12:51:00,08/03/2017 12:51:00 PM,05/25/2017,Adoption,,Other,Unknown,2 months,Tortoise Mix,Brown/Tan,9 days 01:35:00
A789429,,2019-02-21 14:42:00,02/21/2019 02:42:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,4 weeks,Mouse Mix,Chocolate,,2019-02-22 00:00:00,02/22/2019 12:00:00 AM,01/21/2019,Adoption,,Other,Unknown,4 weeks,Mouse Mix,Chocolate,0 days 09:18:00
A756335,Cookie,2017-08-17 18:20:00,08/17/2017 06:20:00 PM,Pflugerville (TX),Owner Surrender,Normal,Other,Spayed Female,5 years,Rabbit Sh Mix,Brown,Cookie,2017-08-19 17:19:00,08/19/2017 05:19:00 PM,08/17/2012,Adoption,,Other,Spayed Female,5 years,Rabbit Sh Mix,Brown,1 days 22:59:00
A769623,*Bun,2018-04-07 13:32:00,04/07/2018 01:32:00 PM,17713 Wild Lilly Cove in Travis (TX),Stray,Normal,Other,Intact Male,1 year,Californian Mix,White/Black,*Bun,2018-06-11 11:29:00,06/11/2018 11:29:00 AM,04/07/2017,Adoption,,Other,Neutered Male,1 year,Californian Mix,White/Black,64 days 21:57:00
A799976,Bombur,2019-07-14 15:13:00,07/14/2019 03:13:00 PM,Austin (TX),Owner Surrender,Normal,Other,Spayed Female,3 years,Rex/Lop-English,Sable,Bombur,2019-07-25 12:59:00,07/25/2019 12:59:00 PM,01/14/2016,Adoption,,Other,Spayed Female,3 years,Rex/Lop-English,Sable,10 days 21:46:00
A773240,*Thorin,2018-05-29 14:01:00,05/29/2018 02:01:00 PM,Pflugerville (TX),Stray,Normal,Other,Intact Male,1 year,Netherlnd Dwarf Mix,White/Brown,*Thorin,2018-06-28 18:27:00,06/28/2018 06:27:00 PM,05/29/2017,Adoption,,Other,Neutered Male,1 year,Netherlnd Dwarf Mix,White/Brown,30 days 04:26:00
A783729,,2018-11-05 11:27:00,11/05/2018 11:27:00 AM,Del Valle (TX),Owner Surrender,Normal,Other,Unknown,4 weeks,Hermit Crab Mix,Red,,2018-11-13 14:26:00,11/13/2018 02:26:00 PM,10/05/2018,Adoption,,Other,Unknown,1 month,Hermit Crab Mix,Red,8 days 02:59:00
A823441,,2020-09-23 16:15:00,09/23/2020 04:15:00 PM,9323 Manchaca Road in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Rabbit Sh,Black/Brown,,2020-10-06 18:48:00,10/06/2020 06:48:00 PM,09/23/2018,Adoption,,Other,Intact Male,2 years,Rabbit Sh,Black/Brown,13 days 02:33:00
A810905,,2019-12-22 14:31:00,12/22/2019 02:31:00 PM,7800 Croftwood Drive in Austin (TX),Stray,Normal,Other,Unknown,1 year,Guinea Pig,Tricolor,,2019-12-28 12:30:00,12/28/2019 12:30:00 PM,12/22/2018,Adoption,,Other,Unknown,1 year,Guinea Pig,Tricolor,5 days 21:59:00
A790692,Queso,2019-03-14 14:55:00,03/14/2019 02:55:00 PM,19600 North Heatherwilde Boulevard in Pflugerville (TX),Stray,Normal,Other,Intact Male,7 months,Lop-Holland Mix,Tan/Black,Queso,2019-03-27 15:39:00,03/27/2019 03:39:00 PM,07/16/2018,Adoption,,Other,Neutered Male,8 months,Lop-Holland Mix,Tan/Black,13 days 00:44:00
A750910,*Tortoise,2017-06-02 10:11:00,06/02/2017 10:11:00 AM,7724 Elkhorn Mountain Trail in Austin (TX),Stray,Normal,Other,Intact Female,2 years,Lionhead,White/Brown,*Tortoise,2017-06-17 17:00:00,06/17/2017 05:00:00 PM,06/02/2015,Adoption,,Other,Intact Female,2 years,Lionhead,White/Brown,15 days 06:49:00
A821305,,2020-08-08 09:47:00,08/08/2020 09:47:00 AM,1308 Mckie Dr in Austin (TX),Stray,Normal,Other,Unknown,1 year,Rabbit Sh,Brown,,2020-08-19 11:51:00,08/19/2020 11:51:00 AM,08/08/2019,Adoption,,Other,Unknown,1 year,Rabbit Sh,Brown,11 days 02:04:00
A769265,,2018-04-02 13:27:00,04/02/2018 01:27:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,1 year,Cold Water Mix,Black,,2018-05-08 12:29:00,05/08/2018 12:29:00 PM,04/02/2017,Adoption,Foster,Other,Unknown,1 year,Cold Water Mix,Black,35 days 23:02:00
A808197,*Elsa,2019-11-05 15:58:00,11/05/2019 03:58:00 PM,11507 Big Trail Cove in Austin (TX),Stray,Normal,Other,Intact Female,2 years,Californian Mix,White/Brown,*Elsa,2019-12-28 15:54:00,12/28/2019 03:54:00 PM,11/05/2017,Adoption,,Other,Spayed Female,2 years,Californian Mix,White/Brown,52 days 23:56:00
A812550,,2020-01-24 15:24:00,01/24/2020 03:24:00 PM,Austin (TX),Owner Surrender,Normal,Other,Neutered Male,10 months,Sugar Glider,Brown/Tan,,2020-01-24 18:57:00,01/24/2020 06:57:00 PM,03/24/2019,Adoption,,Other,Neutered Male,10 months,Sugar Glider,Brown/Tan,0 days 03:33:00
A803544,Axel,2019-09-02 16:13:00,09/02/2019 04:13:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,3 months,Guinea Pig,Tricolor,Axel,2019-11-03 13:08:00,11/03/2019 01:08:00 PM,06/02/2019,Adoption,,Other,Intact Male,5 months,Guinea Pig,Tricolor,61 days 20:55:00
A801326,*Fred Weasley,2019-08-02 16:05:00,08/02/2019 04:05:00 PM,8225 North 620 in Austin (TX),Stray,Normal,Other,Neutered Male,1 year,Ferret,Sable,*Fred Weasley,2019-08-07 12:22:00,08/07/2019 12:22:00 PM,08/02/2018,Adoption,,Other,Neutered Male,1 year,Ferret,Sable,4 days 20:17:00
A703759,,2015-05-28 13:19:00,05/28/2015 01:19:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,5 months,Turtle Mix,Green,,2015-05-30 18:24:00,05/30/2015 06:24:00 PM,11/28/2014,Adoption,,Other,Unknown,6 months,Turtle Mix,Green,2 days 05:05:00
A810775,*Queen,2019-12-19 18:46:00,12/19/2019 06:46:00 PM,4608 Leslie Avenue in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Rabbit Sh,White,*Queen,2020-01-23 13:36:00,01/23/2020 01:36:00 PM,12/19/2018,Adoption,,Other,Spayed Female,1 year,Rabbit Sh,White,34 days 18:50:00
A734228,*Audrey Hepb,2016-09-03 12:04:00,09/03/2016 12:04:00 PM,2815 Hwy 71 in Austin (TX),Public Assist,Normal,Other,Spayed Female,9 months,Rabbit Sh Mix,White/Tricolor,*Audrey Hepb,2016-09-24 19:17:00,09/24/2016 07:17:00 PM,12/03/2015,Adoption,,Other,Spayed Female,9 months,Rabbit Sh Mix,White/Tricolor,21 days 07:13:00
A789425,,2019-02-21 14:42:00,02/21/2019 02:42:00 PM,Austin (TX),Owner Surrender,Normal,Other,Unknown,4 weeks,Mouse Mix,Chocolate,,2019-02-22 16:06:00,02/22/2019 04:06:00 PM,01/21/2019,Adoption,,Other,Unknown,4 weeks,Mouse Mix,Chocolate,1 days 01:24:00
A776628,*Tater Tot,2018-07-16 17:42:00,07/16/2018 05:42:00 PM,1900 Simond Avenue in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Angora-French Mix,Brown,*Tater Tot,2018-08-17 14:16:00,08/17/2018 02:16:00 PM,07/16/2017,Adoption,,Other,Neutered Male,1 year,Angora-French Mix,Brown,31 days 20:34:00
A747627,*Dill,2017-04-22 13:04:00,04/22/2017 01:04:00 PM,403 E Ben White Blvd in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Rabbit Sh Mix,Brown/White,*Dill,2017-04-29 13:06:00,04/29/2017 01:06:00 PM,04/22/2016,Adoption,,Other,Neutered Male,1 year,Rabbit Sh Mix,Brown/White,7 days 00:02:00
A777581,,2018-07-30 18:06:00,07/30/2018 06:06:00 PM,1814 Marcus Abrams Boulevard in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Lop-Holland,Tan/Black,,2018-08-08 17:11:00,08/08/2018 05:11:00 PM,07/31/2016,Adoption,,Other,Neutered Male,2 years,Lop-Holland,Tan/Black,8 days 23:05:00
A680393,*Oscar,2014-06-02 12:12:00,06/02/2014 12:12:00 PM,7402 Vintage Hills in Austin (TX),Public Assist,Sick,Other,Unknown,1 year,Cold Water,Gray/Orange,*Oscar,2014-06-06 19:27:00,06/06/2014 07:27:00 PM,06/02/2013,Adoption,,Other,Unknown,1 year,Cold Water,Gray/Orange,4 days 07:15:00
A818334,,2020-06-05 15:22:00,06/05/2020 03:22:00 PM,5720 Palo Blanco Lane in Austin (TX),Stray,Normal,Other,Intact Male,2 years,Guinea Pig,White/Tan,,2020-06-15 18:20:00,06/15/2020 06:20:00 PM,06/05/2018,Adoption,,Other,Intact Male,2 years,Guinea Pig,White/Tan,10 days 02:58:00
A821235,,2020-08-06 17:18:00,08/06/2020 05:18:00 PM,4715 Harmon Avenue in Austin (TX),Stray,Normal,Other,Neutered Male,2 years,Ferret,Sable/White,,2020-09-09 13:16:00,09/09/2020 01:16:00 PM,08/06/2018,Adoption,Foster,Other,Neutered Male,2 years,Ferret,Sable/White,33 days 19:58:00
A801901,Popcorn,2019-08-11 12:06:00,08/11/2019 12:06:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Female,3 years,Guinea Pig,White/Tan,Popcorn,2019-08-14 15:07:00,08/14/2019 03:07:00 PM,08/11/2016,Adoption,,Other,Intact Female,3 years,Guinea Pig,White/Tan,3 days 03:01:00
A755585,*Fennel,2017-08-05 13:06:00,08/05/2017 01:06:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 months,Rabbit Sh Mix,White/Gray,*Fennel,2017-08-12 15:35:00,08/12/2017 03:35:00 PM,02/05/2017,Adoption,,Other,Neutered Male,6 months,Rabbit Sh Mix,White/Gray,7 days 02:29:00
A698379,Dusty,2015-03-10 17:30:00,03/10/2015 05:30:00 PM,Melissa Oaks in Austin (TX),Stray,Normal,Other,Intact Female,1 year,Hamster,Fawn/White,Dusty,2015-03-28 07:49:00,03/28/2015 07:49:00 AM,03/10/2014,Adoption,Foster,Other,Intact Female,1 year,Hamster,Fawn/White,17 days 14:19:00
