Animal ID,Name,DateTime,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,DateTime_out,Date of Birth,Outcome Type,Outcome Subtype,Sex upon Outcome,Age upon Outcome,shelter_time,shelter_days,Adopt Rating,Found State,Found City
786432,Pico,2020-02-11 11:28:00,3202 Kittyhawk Cove,Stray,Injured,Cat,Neutered Male,1 year,Domestic Shorthair,White/Blue,2020-02-11 14:05:00,5/24/2018,Return to Owner,,Neutered Male,1 year,0 days 02:37:00,0,Not Adopted,TX,Austin 
786374,Hockey,2020-02-14 11:08:00,,Owner Surrender,Injured,Dog,Intact Male,3 years,Siberian Husky Mix,White,2020-02-21 12:10:00,12/23/2016,Transfer,Partner,Intact Male,3 years,7 days 01:02:00,7,Not Adopted,TX,Austin 
786344,Echo,2019-08-01 21:29:00,3205  Jones Rd,Public Assist,Normal,Dog,Intact Female,2 years,Border Collie Mix,Black/White,2019-08-02 14:14:00,12/22/2016,Return to Owner,,Intact Female,2 years,0 days 16:45:00,0,Not Adopted,TX,Travis 
786333,Olivia,2019-08-25 10:50:00,,Public Assist,Normal,Dog,Intact Female,1 year,German Shepherd Mix,Brown/Tan,2019-09-09 16:13:00,7/22/2018,Adoption,,Intact Female,1 year,15 days 05:23:00,15,C,TX,Austin 
786285,Lexi,2019-09-18 10:30:00,7201 Colony Loop,Stray,Normal,Dog,Spayed Female,2 years,Siberian Husky Mix,Gray/White,2019-09-25 16:09:00,12/21/2016,Adoption,,Spayed Female,2 years,7 days 05:39:00,7,B,TX,Austin 
786273,Haro,2019-08-18 12:43:00,10000 North Lamar Boluvard,Stray,Normal,Dog,Intact Male,1 year,Australian Cattle Dog Mix,Black/White,2020-05-06 08:40:00,12/4/2017,Adoption,Foster,Neutered Male,2 years,261 days 19:57:00,26,C,TX,Austin 
786240,Boy,2019-06-04 15:07:00,7310 East Riverside,Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Blue/White,2019-06-04 19:26:00,9/20/2017,Return to Owner,,Intact Male,1 year,0 days 04:19:00,0,Not Adopted,TX,Austin 
786187,Mowgli,2019-12-07 11:23:00,Fm 969 And Cadillac D,Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,Tricolor,2018-12-20 12:08:00,10/20/2017,Return to Owner,,Intact Male,1 year,-352 days +00:45:00,-3,Not Adopted,TX,Austin 
786143,Rosie,2019-07-14 16:23:00,415 Suzzane Road in Pflugerville,Owner Surrender,Normal,Dog,Spayed Female,1 year,Staffordshire/Boxer,Black/White,2019-07-12 18:24:00,12/17/2017,Adoption,,Spayed Female,1 year,-2 days +02:01:00,-2,,TX,rville 
786139,*Norm,2019-07-20 15:30:00,Outside Jurisdictio,Stray,Normal,Dog,Intact Male,1 year,German Shepherd Mix,Brown Brindle/White,2019-08-06 17:16:00,5/17/2018,Adoption,,Neutered Male,1 year,17 days 01:46:00,17,C,,diction
785939,Brixton,2019-07-24 13:30:00,311 Joann Loop in Hay,Owner Surrender,Normal,Dog,Neutered Male,4 years,Mastiff Mix,Chocolate/White,2019-08-03 15:15:00,8/13/2014,Return to Owner,,Neutered Male,4 years,10 days 01:45:00,10,Not Adopted,TX,n Hays 
785922,Gizmo,2019-07-20 13:10:00,,Owner Surrender,Normal,Dog,Neutered Male,8 months,Boxer/Beagle,Brown,2019-07-28 14:38:00,11/12/2018,Adoption,,Neutered Male,8 months,8 days 01:28:00,8,B,TX,Travis 
785864,Polly,2019-07-24 14:27:00,,Owner Surrender,Normal,Dog,Spayed Female,1 year,Labrador Retriever/Labrador Retriever,Black/White,2019-07-25 18:49:00,12/11/2017,Adoption,,Spayed Female,1 year,1 days 04:22:00,1,,TX,Austin 
785826,*Legend,2019-09-11 12:20:00,,Owner Surrender,Normal,Dog,Neutered Male,2 years,Plott Hound Mix,Brown Brindle/White,2019-09-29 17:44:00,12/10/2016,Adoption,,Neutered Male,2 years,18 days 05:24:00,18,C,TX,Austin 
785797,Nola,2019-09-02 12:23:00,,Owner Surrender,Normal,Dog,Spayed Female,1 year,Smooth Fox Terrier Mix,Black Brindle/White,2019-09-03 11:56:00,8/10/2018,Transfer,Partner,Spayed Female,1 year,0 days 23:33:00,0,Not Adopted,TX,Austin 
785777,Charlie,2019-05-20 15:39:00,Mano,Owner Surrender,Normal,Dog,Intact Male,1 year,Labrador Retriever/Pit Bull,Chocolate/Brown Brindle,2019-06-23 18:29:00,5/9/2018,Adoption,,Neutered Male,1 year,34 days 02:50:00,34,D,TX,Manor 
785385,Kiwi,2019-05-11 12:48:00,,Owner Surrender,Normal,Dog,Spayed Female,7 months,German Shepherd Mix,Brown/Black,2019-05-18 16:36:00,9/17/2018,Adoption,Foster,Spayed Female,7 months,7 days 03:48:00,7,B,TX,Austin 
785211,Frasier,2020-03-09 15:21:00,,Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Black/White,2020-03-10 13:25:00,11/28/2017,Return to Owner,,Neutered Male,2 years,0 days 22:04:00,0,Not Adopted,TX,Austin 
785184,London,2019-10-06 10:02:00,2407 Canterbury S,Stray,Normal,Dog,Intact Male,8 years,Boxer Mix,White,2019-10-06 14:42:00,12/6/2010,Return to Owner,,Intact Male,8 years,0 days 04:40:00,0,Not Adopted,TX,Austin 
785164,Vega,2019-06-04 16:23:00,,Owner Surrender,Sick,Dog,Spayed Female,3 years,German Shepherd Mix,Brown/Black,2019-06-05 13:06:00,2/27/2016,Transfer,Partner,Spayed Female,3 years,0 days 20:43:00,0,Not Adopted,TX,Austin 
785162,Maddie,2019-05-04 13:15:00,Eiler Road And Doyle Overton Road,Stray,Normal,Dog,Intact Female,7 years,Miniature Schnauzer Mix,Silver/White,2019-05-06 16:28:00,11/27/2011,Transfer,Partner,Intact Female,7 years,2 days 03:13:00,2,Not Adopted,TX,Travis 
785026,Trouble,2019-08-30 16:07:00,12425 Lamplight Village,Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Cream,2019-09-03 17:53:00,2/25/2018,Return to Owner,,Intact Female,1 year,4 days 01:46:00,4,Not Adopted,TX,Austin 
784958,China,2019-05-25 18:42:00,Metric Boulevard And Rutland Drive,Stray,Normal,Dog,Intact Female,2 years,German Shepherd Mix,Black/Brown,2019-05-26 16:53:00,1/25/2017,Return to Owner,,Intact Female,2 years,0 days 22:11:00,0,Not Adopted,TX,Austin 
784789,Frank,2019-08-06 10:36:00,2424 Independence Drive,Public Assist,Aged,Dog,Neutered Male,8 years,Boston Terrier Mix,Black/White,2019-08-07 13:20:00,8/6/2011,Return to Owner,,Neutered Male,8 years,1 days 02:44:00,1,Not Adopted,TX,Austin 
784785,Beau Beau,2019-05-13 19:07:00,East Riverside Drive,Stray,Normal,Dog,Neutered Male,2 years,Australian Kelpie Mix,Black,2019-05-29 14:25:00,11/20/2016,Transfer,Partner,Neutered Male,2 years,15 days 19:18:00,15,Not Adopted,TX,Austin 
784766,Prince Louie,2019-06-30 16:35:00,1700 Bitter Creek Drive,Stray,Normal,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Black/Tan,2019-07-01 13:28:00,5/20/2018,Return to Owner,,Neutered Male,1 year,0 days 20:53:00,0,Not Adopted,TX,Austin 
784764,*Abby,2019-06-16 13:35:00,2604 Manor Road,Stray,Normal,Dog,Spayed Female,1 year,Labrador Retriever/Pointer,Black,2019-06-28 12:16:00,1/19/2018,Transfer,Partner,Spayed Female,1 year,11 days 22:41:00,11,Not Adopted,TX,Austin 
784761,,2019-07-24 11:20:00,13004 Sinton Lane,Stray,Injured,Cat,Neutered Male,2 years,Domestic Shorthair,Brown Tabby,2019-07-25 12:25:00,11/19/2016,Euthanasia,Suffering,Neutered Male,2 years,1 days 01:05:00,1,Not Adopted,TX,Austin 
784638,Lilly,2020-02-03 13:42:00,6100 Devonshire,Public Assist,Normal,Dog,Spayed Female,2 years,Shih Tzu Mix,Black/White,2020-02-07 12:30:00,11/18/2017,Adoption,,Spayed Female,2 years,3 days 22:48:00,3,A,TX,Austin 
784606,Lilly,2019-06-22 13:01:00,Levander Loop And Highway 183,Stray,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Blue/White,2019-06-26 16:18:00,11/17/2017,Rto-Adopt,,Spayed Female,1 year,4 days 03:17:00,4,Not Adopted,TX,Austin 
784562,Rocky,2020-03-01 14:01:00,Pflugerville,Owner Surrender,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,Black/White,2020-03-04 11:54:00,11/16/2016,Transfer,Partner,Neutered Male,3 years,2 days 21:53:00,2,Not Adopted,TX,rville 
784519,Toby,2019-12-29 12:25:00,,Public Assist,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Black/White,2019-12-30 18:18:00,12/19/2017,Return to Owner,,Intact Male,2 years,1 days 05:53:00,1,Not Adopted,TX,Austin 
784424,Luna,2019-05-07 13:43:00,183 And Burleso,Stray,Normal,Dog,Intact Female,1 year,Siberian Husky,Tan/White,2019-05-07 16:04:00,11/15/2017,Return to Owner,,Intact Female,1 year,0 days 02:21:00,0,Not Adopted,TX,Austin 
784422,Auggie,2019-05-07 13:43:00,183 And Burleso,Stray,Normal,Dog,Intact Male,1 year,Siberian Husky,Black/White,2019-05-07 16:05:00,11/15/2017,Return to Owner,,Intact Male,1 year,0 days 02:22:00,0,Not Adopted,TX,Austin 
784319,Nova,2020-04-18 11:58:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Spayed Female,2 years,American Bulldog Mix,White/Black,2020-04-21 10:31:00,1/14/2018,Transfer,Partner,Spayed Female,2 years,2 days 22:33:00,2,Not Adopted,,diction
784208,Buddy,2019-08-16 08:03:00,1625 Fm-183,Stray,Injured,Dog,Intact Male,5 years,Chihuahua Shorthair Mix,White/Tan,2019-08-19 17:27:00,5/13/2014,Return to Owner,,Intact Male,5 years,3 days 09:24:00,3,Not Adopted,TX,Austin 
784205,Coco,2020-02-28 12:52:00,11254 Tom Sassm,Stray,Normal,Dog,Spayed Female,1 year,German Shepherd,Brown/Black,2020-02-29 13:44:00,6/13/2018,Return to Owner,,Spayed Female,1 year,1 days 00:52:00,1,Not Adopted,TX,Austin 
784175,Chakra,2019-09-07 16:12:00,,Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Black,2019-09-24 18:52:00,11/12/2016,Adoption,,Spayed Female,2 years,17 days 02:40:00,17,C,TX,Austin 
784125,Erika,2019-08-03 14:14:00,1941 East  William Canno,Stray,Injured,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Tan,2019-08-11 16:11:00,11/12/2017,Transfer,Partner,Intact Female,1 year,8 days 01:57:00,8,Not Adopted,TX,Austin 
784102,Koda,2019-08-15 15:58:00,,Owner Surrender,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Tan/White,2019-08-18 19:00:00,11/11/2016,Adoption,,Neutered Male,2 years,3 days 03:02:00,3,A,TX,Austin 
784066,,2019-07-22 07:59:00,7610 Cameron Road,Stray,Sick,Dog,Neutered Male,2 years,Labrador Retriever Mix,Yellow,2019-07-26 11:01:00,11/11/2016,Euthanasia,At Vet,Neutered Male,2 years,4 days 03:02:00,4,Not Adopted,TX,Austin 
784029,Bella,2019-06-03 09:29:00,,Owner Surrender,Normal,Dog,Intact Female,5 years,Toy Fox Terrier Mix,White/Brown,2019-06-05 17:13:00,11/10/2013,Rto-Adopt,,Spayed Female,5 years,2 days 07:44:00,2,Not Adopted,TX,Austin 
784016,Max,2019-08-28 12:40:00,,Owner Surrender,Normal,Dog,Intact Male,1 year,Staffordshire Mix,Brown Brindle/White,2019-05-21 15:13:00,8/10/2018,Return to Owner,,Intact Male,9 months,-99 days +02:33:00,-9,Not Adopted,TX,Austin 
784015,Monroe,2019-08-28 12:40:00,,Owner Surrender,Normal,Dog,Intact Female,1 year,Boxer/Labrador Retriever,Brown Brindle/White,2019-09-09 17:37:00,8/10/2018,Transfer,Partner,Spayed Female,1 year,12 days 04:57:00,12,Not Adopted,TX,Austin 
783950,Lola,2019-07-10 18:29:00,4614 Glissman Lane,Stray,Normal,Dog,Spayed Female,6 years,Staffordshire Mix,Tan/White,2019-08-14 13:24:00,1/28/2013,Adoption,,Spayed Female,6 years,34 days 18:55:00,34,D,TX,Austin 
783946,Amber Rose,2019-06-25 16:47:00,,Owner Surrender,Normal,Dog,Spayed Female,3 years,Siberian Husky,Brown/White,2019-06-27 12:14:00,11/9/2015,Adoption,,Spayed Female,3 years,1 days 19:27:00,1,,TX,Austin 
783812,Cherokee,2019-08-16 18:30:00,12401 Fm 1625 Rd,Public Assist,Injured,Dog,Intact Female,4 years,Pit Bull Mix,Fawn/Brown,2019-08-28 17:22:00,11/6/2014,Return to Owner,,Spayed Female,4 years,11 days 22:52:00,11,Not Adopted,TX,Travis 
783810,Luna,2019-05-16 14:02:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Spayed Female,1 year,Pointer Mix,White/Brown,2019-06-29 13:55:00,11/6/2017,Transfer,Partner,Spayed Female,1 year,43 days 23:53:00,43,Not Adopted,,diction
783803,Bailey,2020-02-15 15:52:00,,Owner Surrender,Normal,Dog,Spayed Female,2 years,Flat Coat Retriever Mix,Black,2020-02-16 18:49:00,11/6/2017,Adoption,,Spayed Female,2 years,1 days 02:57:00,1,,TX,Austin 
783762,Shadow,2019-07-04 09:35:00,404 West 26Th Stree,Public Assist,Normal,Dog,Neutered Male,9 years,Chinese Crested/Cocker Spaniel,Black,2019-07-14 16:53:00,11/5/2009,Return to Owner,,Neutered Male,9 years,10 days 07:18:00,10,Not Adopted,TX,Austin 
783690,Spot,2019-06-10 13:05:00,11003 Jordan L,Stray,Sick,Dog,Intact Male,18 years,Jack Russell Terrier Mix,Tricolor,2019-06-10 14:26:00,11/5/2000,Return to Owner,,Intact Male,18 years,0 days 01:21:00,0,Not Adopted,TX,Austin 
783661,Trinity,2019-09-30 13:43:00,15701 Patricia S,Owner Surrender,Normal,Dog,Spayed Female,2 years,Pit Bull Mix,Chocolate/White,2019-03-18 16:17:00,5/3/2017,Adoption,,Spayed Female,1 year,-196 days +02:34:00,-1,,TX,Austin 
783610,*Lisa Lopes,2019-09-08 20:48:00,103 Franklin S,Stray,Sick,Cat,Spayed Female,8 years,Domestic Shorthair,Black,2019-09-18 12:09:00,11/2/2010,Return to Owner,,Spayed Female,8 years,9 days 15:21:00,9,Not Adopted,TX,Austin 
783590,Shady,2019-08-11 17:47:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Spayed Female,11 years,Labrador Retriever Mix,Black,2019-08-14 15:05:00,11/2/2007,Adoption,,Spayed Female,11 years,2 days 21:18:00,2,A,,diction
783514,*Thor,2019-12-03 11:02:00,4807 Commercial Park,Stray,Normal,Dog,Neutered Male,6 years,Pit Bull Mix,White/Brown,2019-12-08 18:44:00,11/1/2013,Return to Owner,,Neutered Male,6 years,5 days 07:42:00,5,Not Adopted,TX,Austin 
783495,Xena,2019-05-15 12:52:00,Round Rock,Owner Surrender,Normal,Dog,Spayed Female,1 year,German Shepherd Mix,Tan/Black,2019-05-20 12:43:00,1/31/2018,Adoption,,Spayed Female,1 year,4 days 23:51:00,4,A,TX,d Rock 
783362,Milk,2019-05-26 17:04:00,8800 North Interstate 35,Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair/Pug,Tan,2019-06-04 16:45:00,10/29/2017,Adoption,,Spayed Female,1 year,8 days 23:41:00,8,B,TX,Austin 
783181,Leonidas,2019-08-21 17:34:00,,Owner Surrender,Normal,Cat,Neutered Male,2 years,Domestic Shorthair,Brown Tabby/White,2019-09-28 15:58:00,10/26/2016,Adoption,,Neutered Male,2 years,37 days 22:24:00,37,D,TX,Austin 
783160,Lady Tina,2019-08-30 16:31:00,,Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair,Blue,2019-08-31 13:28:00,10/26/2016,Adoption,,Spayed Female,2 years,0 days 20:57:00,0,AA,TX,Austin 
783146,Glory,2019-06-13 09:25:00,6707 Cameron Road,Public Assist,Normal,Dog,Intact Female,10 months,Beagle,Brown/White,2019-06-25 13:28:00,8/11/2018,Transfer,Partner,Intact Female,10 months,12 days 04:03:00,12,Not Adopted,TX,Austin 
783126,Bleu,2019-05-17 13:38:00,Macmora Road And Kramer Lane,Stray,Normal,Dog,Neutered Male,1 year,Catahoula Mix,Brown Merle/White,2019-05-17 16:42:00,10/25/2017,Return to Owner,,Neutered Male,1 year,0 days 03:04:00,0,Not Adopted,TX,Austin 
783087,Hercules,2019-05-05 13:50:00,,Owner Surrender,Normal,Dog,Intact Male,1 year,Plott Hound,Black Brindle/Tan,2019-07-05 11:28:00,10/25/2017,Transfer,Partner,Neutered Male,1 year,60 days 21:38:00,60,Not Adopted,TX,Austin 
783086,*Patrick,2019-06-17 14:27:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,German Shepherd Mix,Brown/White,2020-09-29 13:10:00,10/25/2017,Adoption,Foster,Neutered Male,2 years,469 days 22:43:00,46,D,TX,Austin 
783085,Canelo,2019-05-05 13:50:00,,Owner Surrender,Normal,Dog,Intact Male,1 year,German Shepherd/Pit Bull,Brown/White,2019-08-09 15:24:00,10/25/2017,Transfer,Partner,Neutered Male,1 year,96 days 01:34:00,96,Not Adopted,TX,Austin 
783068,Buddy,2019-07-17 12:02:00,Stassney And Manchac,Stray,Normal,Dog,Neutered Male,3 years,Miniature Poodle Mix,White,2019-07-22 13:17:00,4/24/2016,Adoption,,Neutered Male,3 years,5 days 01:15:00,5,,TX,Austin 
783051,Kaira,2019-07-01 15:25:00,Bee Cave,Owner Surrender,Normal,Dog,Spayed Female,1 year,Whippet Mix,Tan,2019-09-29 16:31:00,10/24/2017,Adoption,,Spayed Female,1 year,90 days 01:06:00,90,,TX,e Cave 
783023,Howie B,2019-08-14 12:28:00,,Owner Surrender,Normal,Dog,Neutered Male,3 years,Pointer/Boxer,White/Brown Brindle,2019-08-19 16:11:00,10/24/2015,Transfer,Partner,Neutered Male,3 years,5 days 03:43:00,5,Not Adopted,TX,Austin 
782920,*Stanley,2019-11-27 12:30:00,4613 Munson Stree,Stray,Normal,Dog,Intact Male,8 years,Staffordshire Mix,Black/White,2018-10-25 15:38:00,10/23/2011,Return to Owner,,Intact Male,7 years,-398 days +03:08:00,-3,Not Adopted,TX,Austin 
782901,Juno,2019-07-22 15:16:00,1156 W Cesar Chavez,Stray,Normal,Dog,Spayed Female,11 months,Labrador Retriever Mix,Black/White,2019-07-26 11:58:00,8/7/2018,Transfer,Partner,Spayed Female,11 months,3 days 20:42:00,3,Not Adopted,TX,Austin 
782895,Dwayne,2019-07-18 19:33:00,2401 Mano,Stray,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,Black,2019-07-28 16:26:00,10/22/2017,Return to Owner,,Neutered Male,1 year,9 days 20:53:00,9,Not Adopted,TX,Austin 
782863,Princess,2019-06-19 18:49:00,Howard Lane And Metric Boulevard,Stray,Normal,Dog,Intact Female,2 years,Miniature Poodle Mix,White,2019-06-28 12:00:00,10/22/2016,Transfer,Partner,Spayed Female,2 years,8 days 17:11:00,8,Not Adopted,TX,Austin 
782854,Tiger,2020-04-10 12:49:00,8529 Deja Avenue,Public Assist,Normal,Dog,Neutered Male,11 years,Chihuahua Shorthair Mix,Brown Brindle,2020-04-10 16:57:00,10/22/2008,Return to Owner,,Neutered Male,11 years,0 days 04:08:00,0,Not Adopted,TX,Austin 
782785,Duke,2019-08-03 18:32:00,421 Thompson Lane,Stray,Normal,Dog,Intact Male,2 years,Siberian Husky Mix,White,2019-08-04 12:02:00,10/20/2016,Return to Owner,,Intact Male,2 years,0 days 17:30:00,0,Not Adopted,TX,Austin 
782780,Bebe,2019-08-03 13:53:00,402 East Eggleston Street in Mano,Stray,Injured,Dog,Spayed Female,1 year,Australian Shepherd Mix,Tan/Black,2019-08-29 14:09:00,3/30/2018,Transfer,Partner,Spayed Female,1 year,26 days 00:16:00,26,Not Adopted,TX, Manor 
782727,Precious,2019-09-11 12:15:00,1615 Crozier Lane,Stray,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Black/White,2018-10-23 18:54:00,10/20/2017,Return to Owner,,Intact Female,1 year,-323 days +06:39:00,-3,Not Adopted,TX,Travis 
782711,Casper,2020-02-15 11:11:00,10113 Mountain Quail Road,Stray,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Black/White,2020-02-25 11:40:00,1/22/2018,Transfer,Partner,Neutered Male,2 years,10 days 00:29:00,10,Not Adopted,TX,Austin 
782649,Oreo,2020-02-06 16:38:00,,Owner Surrender,Normal,Dog,Intact Female,2 years,American Pit Bull Terrier Mix,Black/White,2020-06-11 15:26:00,1/19/2018,Euthanasia,Behavior,Intact Female,2 years,125 days 22:48:00,12,Not Adopted,TX,Austin 
782637,Rocky,2019-11-21 11:18:00,9406 Carson Creek Boulevard,Stray,Normal,Dog,Intact Male,3 years,Siberian Husky,Black/White,2019-11-25 18:38:00,10/18/2016,Rto-Adopt,,Neutered Male,3 years,4 days 07:20:00,4,Not Adopted,TX,Austin 
782625,Misty,2019-08-20 11:15:00,,Owner Surrender,Normal,Dog,Spayed Female,2 years,Pit Bull Mix,Brown Brindle/White,2018-12-17 17:24:00,10/18/2016,Adoption,,Spayed Female,2 years,-246 days +06:09:00,-2,,TX,Austin 
782607,Rose,2019-11-20 13:03:00,,Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Shorthair,Torbie,2018-12-08 12:20:00,9/26/2018,Adoption,,Spayed Female,2 months,-348 days +23:17:00,-3,,TX,Austin 
782316,Copper,2019-10-21 11:53:00,,Owner Surrender,Normal,Dog,Neutered Male,1 year,Harrier Mix,White/Brown,2019-11-30 15:55:00,4/17/2018,Adoption,,Neutered Male,1 year,40 days 04:02:00,40,D,TX,Austin 
782170,Loki,2019-05-28 12:25:00,Pflugerville,Owner Surrender,Normal,Dog,Intact Male,2 years,Belgian Malinois,Brown/Black,2019-10-09 10:29:00,10/11/2016,Euthanasia,Behavior,Neutered Male,2 years,133 days 22:04:00,13,Not Adopted,TX,rville 
782112,Ashton,2019-07-28 07:47:00,,Public Assist,Sick,Dog,Intact Male,12 years,Miniature Schnauzer Mix,Gray,2019-08-17 17:07:00,10/11/2006,Rto-Adopt,,Neutered Male,12 years,20 days 09:20:00,20,Not Adopted,TX,Austin 
782065,Prieto,2019-09-20 11:03:00,5813 Wideleaf Drive,Stray,Normal,Dog,Neutered Male,5 years,Labrador Retriever Mix,Black,2019-09-23 16:02:00,10/25/2013,Return to Owner,,Neutered Male,5 years,3 days 04:59:00,3,Not Adopted,TX,Austin 
782064,Midnight,2019-09-20 11:03:00,5813 Wideleaf Drive,Stray,Normal,Dog,Intact Female,1 year,Flat Coat Retriever Mix,Black,2019-09-23 15:48:00,3/24/2018,Return to Owner,,Intact Female,1 year,3 days 04:45:00,3,Not Adopted,TX,Austin 
782007,*Clarissa,2019-06-01 15:51:00,2801 Wells Branch Pkwy,Stray,Normal,Dog,Spayed Female,4 years,Pit Bull Mix,Tan/White,2019-06-03 15:50:00,10/9/2014,Return to Owner,,Spayed Female,4 years,1 days 23:59:00,1,Not Adopted,TX,Austin 
782002,Rex,2019-08-05 09:20:00,Hamilton Pool Rd,Stray,Injured,Dog,Intact Male,6 years,German Shepherd Mix,Black/Tan,2019-08-19 13:34:00,4/12/2013,Adoption,,Neutered Male,6 years,14 days 04:14:00,14,,TX,Travis 
781974,,2019-07-13 13:21:00,2106 Charlotte Estates Drive,Stray,Normal,Cat,Neutered Male,1 year,Domestic Shorthair,Orange,2019-07-14 13:06:00,4/8/2018,Return to Owner,,Neutered Male,1 year,0 days 23:45:00,0,Not Adopted,TX,Austin 
781970,Dream,2019-09-05 11:47:00,Outside Jurisdictio,Stray,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Brown Brindle/White,2019-09-15 15:54:00,4/29/2018,Adoption,,Spayed Female,1 year,10 days 04:07:00,10,B,,diction
781922,Iki,2019-09-17 13:14:00,Cedar Park,Owner Surrender,Normal,Dog,Spayed Female,1 year,Catahoula/Labrador Retriever,Black/Black Brindle,2019-09-30 13:46:00,8/8/2018,Transfer,Partner,Spayed Female,1 year,13 days 00:32:00,13,Not Adopted,TX,r Park 
781869,Scrappy,2019-06-05 10:28:00,9818 Westgate,Stray,Normal,Dog,Neutered Male,2 years,Basset Hound/Pit Bull,Black/White,2019-08-23 13:58:00,10/6/2016,Euthanasia,Aggressive,Neutered Male,2 years,79 days 03:30:00,79,Not Adopted,TX,Austin 
781817,Baxter,2019-11-21 18:35:00,,Owner Surrender,Injured,Dog,Intact Male,3 years,Shih Tzu Mix,White/Black,2019-11-25 12:26:00,10/6/2016,Transfer,Partner,Intact Male,3 years,3 days 17:51:00,3,Not Adopted,TX,Travis 
781697,Pookie,2019-11-03 15:47:00,7111 Grand Canyon #7,Stray,Normal,Dog,Spayed Female,2 years,Cairn Terrier,White/Brown,2019-11-14 15:33:00,10/5/2017,Adoption,,Spayed Female,2 years,10 days 23:46:00,10,B,TX,Austin 
781669,Nugget,2019-11-27 13:30:00,,Owner Surrender,Normal,Dog,Spayed Female,5 years,German Shepherd Mix,Tan,2019-12-03 16:01:00,7/25/2014,Transfer,Partner,Spayed Female,5 years,6 days 02:31:00,6,Not Adopted,TX,Austin 
781660,Sol,2019-07-20 13:42:00,7201 Levander Loop,Stray,Normal,Dog,Spayed Female,1 year,Labrador Retriever Mix,Cream/White,2018-10-07 16:45:00,4/3/2018,Adoption,,Spayed Female,6 months,-286 days +03:03:00,-2,,TX,Austin 
781525,*Federer,2019-07-31 14:53:00,Manchaca And Slaughte,Stray,Normal,Dog,Neutered Male,1 year,Labrador Retriever Mix,Brown,2019-08-08 11:55:00,6/1/2018,Transfer,Partner,Neutered Male,1 year,7 days 21:02:00,7,Not Adopted,TX,Austin 
781522,Niko,2020-01-23 08:19:00,9400 North Lamar Blvd,Stray,Injured,Dog,Neutered Male,1 year,Cairn Terrier/Chihuahua Shorthair,Tan,2020-02-13 18:56:00,4/1/2018,Transfer,Partner,Neutered Male,1 year,21 days 10:37:00,21,Not Adopted,TX,Austin 
781271,Bear,2019-07-10 15:12:00,Richland Estate,Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Red,2019-07-10 18:29:00,9/26/2017,Return to Owner,,Intact Male,1 year,0 days 03:17:00,0,Not Adopted,TX,Austin 
781082,Benny,2019-09-08 12:18:00,,Owner Surrender,Normal,Dog,Intact Male,1 year,Flat Coat Retriever Mix,Black,2019-09-11 12:04:00,7/24/2018,Transfer,Partner,Neutered Male,1 year,2 days 23:46:00,2,Not Adopted,TX,Austin 
780951,Maggie,2020-04-29 16:42:00,Cameron Road And East Anderson Lane,Public Assist,Normal,Dog,Intact Female,4 years,Rottweiler,Black/Brown,2020-05-06 10:07:00,4/29/2016,Return to Owner,,Intact Female,4 years,6 days 17:25:00,6,Not Adopted,TX,Austin 
780842,Hashy,2019-09-21 15:45:00,Claywood Drive,Stray,Normal,Dog,Intact Male,3 years,Siberian Husky Mix,Black/White,2018-09-22 14:16:00,9/20/2016,Return to Owner,,Intact Male,2 years,-365 days +22:31:00,-3,Not Adopted,TX,Austin 
780836,Isabeau,2019-09-08 13:00:00,Outside Jurisdictio,Owner Surrender,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Fawn,2019-09-14 15:30:00,8/21/2018,Adoption,,Spayed Female,1 year,6 days 02:30:00,6,B,,diction
779854,Hershey,2020-02-22 14:49:00,Bluff Spring And Shley Way,Stray,Normal,Dog,Spayed Female,6 years,Yorkshire Terrier Mix,Brown/Black,2020-02-22 17:23:00,4/6/2013,Return to Owner,,Spayed Female,6 years,0 days 02:34:00,0,Not Adopted,TX,Austin 
